MSW93_Order	MSW93_Family	MSW93_Genus	MSW93_Species	MSW93_Binomial	1-1_ActivityCycle	5-1_AdultBodyMass_g	8-1_AdultForearmLen_mm	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterBirthInterval_d	15-1_LitterSize	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n/km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	24-1_TeatNumber	12-2_Terrestriality	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	13-3_WeaningHeadBodyLen_mm	References	5-5_AdultBodyMass_g_EXT	16-2_LittersPerYear_EXT	5-6_NeonateBodyMass_g_EXT	5-7_WeaningBodyMass_g_EXT	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MRLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MRLong_dd	27-1_HuPopDen_Min_n/km2	27-2_HuPopDen_Mean_n/km2	27-3_HuPopDen_5p_n/km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm
Primates	Galagonidae	Galago	senegalensis	Galago senegalensis	1	216	-999	160	-999	511	167.6	223.25	3	-999	127.15	-999	0.08	0.08	219	1.52	2	204	11.5	-999	90.4	-999	287.86	3.5	-999	-999	2	96.46	122	-999	208;223;543;730;1167;1297;1544;1547;1611;1822;1848;2344;2489;2493;2655;2660;2986	-999	-999	-999	-999	8867497	17.84	-13.94	1.95	46.5	-17.53	14.48	0	42.66	1	0.12	80.08	249.92	836.61	1594.8
Primates	Galagonidae	Galagoides	demidoff	Galagoides demidoff	1	67.1	-999	120	-999	359.52	63.2	63.8	4	-999	110.99	-999	0.01	9.60E-03	365	1.5	1.5	168	9.9	-999	58.4	-999	305.87	1	-999	-999	2	43.47	-999	-999	208;223;543;730;732;1297;1544;1547;1768;1822;1848;2344;2489;2493;2655;2660;2986	-999	-999	-999	-999	5029007	9.93	-12.14	-1.1	39.86	-13.5	13.17	0	41.04	1	0.13	136.05	241.39	1253.98	1539.76
Primates	Galagonidae	Galagoides	zanzibaricus	Galagoides zanzibaricus	-999	148	-999	-999	-999	365	-999	-999	4	-999	120	-999	0.01	0.01	182.5	1.2	2	-999	14.5	-999	169	-999	283.25	1	-999	-999	2	55.72	-999	-999	223;1260;1297;1544;1547;2151;2344;2493;2655	-999	-999	-999	-999	1375379	2.07	-25.76	-11.84	45.25	32.31	38.78	1	39.72	2	0.17	76	239.53	888.6	1570.98
Rodentia	Caviidae	Galea	flavidens	Galea flavidens	3	450	-999	-999	-999	-999	-999	-999	1	-999	53	2	-999	-999	53	-999	7	-999	-999	-999	-999	-999	67.05	-999	4	1	1	-999	-999	-999	2151;2655	-999	-999	-999	-999	663120	-5.4	-14.08	-9.74	-34.81	-45.17	-39.99	1	61.72	3	0.07	85.64	245.93	945.85	1432.75
Rodentia	Caviidae	Galea	musteloides	Galea musteloides	3	387	-999	-999	-999	-999	262.83	322.5	2	-999	54.05	2	-999	-999	53.1	2.7	7	21.6	37.5	-999	-999	-999	48.18	-999	4	1	1	47.75	114	-999	543;890;1297;1566;1822;1849;2151;2456;2479;2655	-999	-999	-999	-999	1147818	-14.54	-39.01	-26.77	-57.36	-70.66	-64.01	0	10.81	0	0.08	50.95	123.44	608.15	1160.83
Rodentia	Caviidae	Galea	spixii	Galea spixii	3	361	-999	-999	-999	-999	-999	-999	1	-999	50.8	2	5.41E-04	4.84E-04	53	2.2	6.75	55.2	33.6	-999	-999	-999	90.02	-999	4	1	1	41.84	-999	-999	543;1297;1718;2151;2456;2655	-999	-999	-999	-999	5441292	2.11	-24.49	-11.19	-34.79	-63.25	-49.02	0	32.58	0	0.1	132.09	237.59	1160.13	1483.09
Artiodactyla	Bovidae	Gazella	rufina	Gazella rufina	-999	40000	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Artiodactyla	Bovidae	Gazella	saudiya	Gazella saudiya	-999	16000	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Artiodactyla	Bovidae	Gazella	soemmerringii	Gazella soemmerringii	3	41000	-999	1360	-999	802.23	-999	-999	-999	-999	192.53	1	-999	-999	-999	1	-999	186	-999	-999	5.33	-999	350.17	-999	-999	1	-999	-999	-999	-999	869;1297;1525;1848;2655;2693	-999	-999	-999	-999	1089492	18.79	0.83	9.81	51.14	33.73	42.44	1	23.84	3	0.09	33.87	247.71	467.55	1672.35
Artiodactyla	Bovidae	Gazella	spekei	Gazella spekei	-999	20000	-999	885	-999	-999	-999	-999	-999	-999	178.6	1	-999	-999	206.5	1	-999	152.04	1250	-999	-999	-999	366.78	14.25	-999	1	-999	-999	-999	-999	511;1297;1525;1554;1848;2655;2693	-999	1.49	-999	-999	170828	10.91	2.02	6.47	51.41	44	47.71	1	11.38	3	0.04	13.51	248.39	203.01	1795.45
Artiodactyla	Bovidae	Gazella	subgutturosa	Gazella subgutturosa	2	26700	-999	958.81	-999	-999	-999	-999	3	-999	159.68	1	-999	-999	-999	1.5	-999	240	2320	-999	0.63	-999	366.24	5.5	4	1	1	117.97	-999	-999	511;543;1208;1297;1525;1602;1848;2401;2655	-999	-999	-999	-999	8790680	49.21	14.92	32.06	117.89	33.79	75.84	0	25.75	0	0.09	17.2	122.65	208.39	923.51
Artiodactyla	Bovidae	Gazella	thomsonii	Gazella thomsonii	2	22600	-999	885	-999	552.51	-999	-999	2	-999	166.14	1	-999	-999	193.9	1	-999	182.04	2500	-999	14.6	-999	354.01	-999	-999	1	1	93.25	-999	-999	543;730;869;917;1297;1525;1848;2655;2693;2986;3057	-999	1.54	-999	-999	515821	9.45	-5.61	1.91	38.38	30.41	34.4	0	50.73	3	0.15	72.57	227.28	947.32	1556.92
Carnivora	Viverridae	Genetta	abyssinica	Genetta abyssinica	-999	1410	-999	425.27	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	418638	16.39	9.06	12.72	44.82	36.42	40.62	3	55.58	5	0.11	61.18	232.59	689.24	1650.07
Carnivora	Viverridae	Genetta	angolensis	Genetta angolensis	1	1860	-999	474.72	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	2087718	-1.99	-17.95	-9.97	38.39	14.18	26.29	1	19.81	2	0.21	94.05	216.39	889.31	1465.56
Carnivora	Viverridae	Genetta	genetta	Genetta genetta	1	1780	-999	555.61	8	-999	-999	-999	6	-999	74.28	1	10.9	9.73	182.5	2.25	-999	408	77.8	146	1.91	-999	1095	-999	-999	1	2	69.62	-999	-999	543;730;1113;1297;1573;2655	-999	1.59	-999	-999	17766921	49.9	-34.83	7.53	51.41	-17.53	16.93	0	39.74	0	0.1	53.49	228.99	601.6	1450.99
Carnivora	Viverridae	Genetta	johnstoni	Genetta johnstoni	-999	2230	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	180606	9.37	4.35	6.86	-5.91	-11.99	-8.95	3	35.89	5	0.03	219.22	246.68	1335.21	1536.02
Carnivora	Viverridae	Genetta	maculata	Genetta maculata	1	1950	-999	-999	-999	-999	-999	-999	6	-999	-999	1	-999	-999	-999	2.12	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	-999	-999	-999	1113;1297;2655	-999	-999	-999	-999	13931378	18.2	-30	-5.9	47.59	-16.82	15.38	0	35.98	1	0.13	101.02	235.61	1000.38	1541.02
Carnivora	Viverridae	Genetta	servalina	Genetta servalina	1	1310	-999	501.92	-999	-999	-999	-999	6	-999	-999	1	-999	-999	-999	1.5	2	408	-999	-999	-999	-999	-999	-999	-999	1	2	-999	-999	-999	1015;1113;1297;2655	-999	-999	-999	-999	3877910	7.38	-10.25	-1.43	39.57	5.32	22.45	0	36.51	1	0.13	136.23	236.94	1295.3	1550.78
Carnivora	Viverridae	Genetta	thierryi	Genetta thierryi	-999	1400	-999	421.04	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	2289307	17.79	4.83	11.31	15.15	-17.53	-1.18	2	73.19	6	0.12	108.6	265.67	915.75	1587.08
Carnivora	Viverridae	Genetta	tigrina	Genetta tigrina	1	2070	-999	546.49	13.72	-999	826.86	1879	6	-999	71.57	1	0.04	0.03	304.16	2.62	-999	180	85.5	-999	-999	-999	730	-999	4	1	2	84.82	-999	-999	367;543;1052;1113;1297;1573;1822;2655;2993	-999	1.22	-999	-999	587511	-22.12	-34.83	-28.48	32.89	17.84	25.37	0	61.1	3	0.1	54.32	170.06	767.89	1218.19
Carnivora	Viverridae	Genetta	victoriae	Genetta victoriae	-999	2740	-999	574.06	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	657455	4.87	-4.38	0.24	30.13	17.68	23.91	1	25.47	2	0.14	140.08	234.39	1466.33	1613.43
Rodentia	Capromyidae	Geocapromys	brownii	Geocapromys brownii	1	1500	-999	378.14	0	365	-999	-999	4	-999	120	2	-999	-999	168	2	2	99.6	-999	-999	-999	-999	-999	7	-999	2	1	2.04	-999	-999	88;543;899;1297;2151;2655	-999	-999	-999	-999	11081	18.52	17.7	18.11	-76.18	-78.36	-77.27	96	222.21	96	0.04	172.66	240.33	-999	-999
Rodentia	Capromyidae	Geocapromys	ingrahami	Geocapromys ingrahami	1	1090	-999	395	-999	-999	-999	-999	1	-999	102.17	2	-999	-999	325	1	-999	72	76.7	-999	-999	-999	-999	-999	-999	2	1	5.49	250	-999	543;899;1297;2151;2655	-999	1.18	-999	-999	8	22.62	22.59	22.6	-73.46	-73.55	-73.5	1	1	1	0	-999	-999	-999	-999
Rodentia	Capromyidae	Geocapromys	thoracatus	Geocapromys thoracatus	2	1500	-999	337.49	-999	-999	-999	-999	1	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	2	1	-999	-999	-999	2058;2151;2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Insectivora	Tenrecidae	Geogale	aurita	Geogale aurita	1	6.8	-999	71	23	-999	7.72	6.9	1	-999	57.84	1	-999	-999	-999	3.19	2	-999	0.71	-999	-999	1	-999	-999	-999	1	3	34.66	-999	-999	899;1045;1822;2151;2333;2655;2720;2786	-999	-999	-999	-999	63242	-19.68	-25.42	-22.55	46.9	43.22	45.06	2	15.29	4	0.2	57.89	236.07	796.39	1668.12
Rodentia	Geomyidae	Geomys	arenarius	Geomys arenarius	-999	206	-999	172.95	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	4.71	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	1297;2151;2655;3025	-999	-999	-999	-999	120899	34.54	29.93	32.24	-103.05	-108.04	-105.54	0	12.33	0	0.12	24.73	164.3	366.76	1151.46
Rodentia	Geomyidae	Geomys	bursarius	Geomys bursarius	2	154	-999	158.11	-999	-999	194.05	237.5	4	-999	21.09	2	2.14E-04	1.84E-04	-999	2.64	1	86.4	5.11	-999	1250	-999	80.79	1	-999	1	1	31.61	22.5	-999	231;247;296;534;543;695;730;740;906;1297;1380;1822;1849;2151;2423;2655;2760;2918;3032;3073	-999	-999	-999	-999	1941352	49.73	28.08	38.9	-86.93	-105.26	-96.1	0	24.66	1	0.03	59.24	124.52	712.2	920.6
Rodentia	Geomyidae	Geomys	personatus	Geomys personatus	-999	397	-999	184.73	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	3.09	-999	-999	-999	-999	-999	-999	-999	1	-999	1	1	-999	-999	-999	1297;2151;2655;3028	-999	-999	-999	-999	34380	29.47	26.16	27.82	-97.24	-101.02	-99.13	1	27	1	0.14	48.57	215.53	701.74	1244.69
Rodentia	Geomyidae	Geomys	pinetis	Geomys pinetis	-999	201	-999	-999	-999	-999	139	201.5	3	-999	-999	2	-999	-999	-999	1.68	2	-999	5.14	-999	-999	-999	156.86	1	-999	1	1	-999	-999	-999	201;511;740;1297;1822;1944;2151;2246;2655;3051	-999	-999	-999	-999	242107	33.46	26.78	30.12	-80.38	-88.02	-84.2	3	71.27	7	0.07	106.58	196.79	1097.21	1204.96
Rodentia	Geomyidae	Geomys	tropicalis	Geomys tropicalis	-999	350	-999	172.85	-999	-999	-999	-999	4	-999	-999	2	-999	-999	-999	3.99	-999	84	-999	-999	-999	1	137.08	-999	-999	1	1	30.04	-999	-999	155;1015;2151;2655	-999	-999	-999	-999	255	22.55	22.35	22.45	-97.82	-97.98	-97.9	25	256.91	25	0.1	-999	-999	-999	-999
Rodentia	Bathyergidae	Georychus	capensis	Georychus capensis	3	189	-999	-999	10	-999	109.74	186	2	60	43.76	1	2.12E-04	1.83E-04	-999	5.94	2	36	8.13	34.96	1100	-999	-999	1	-999	1	2	21.57	265	-999	230;231;242;244;245;247;543;740;1297;1573;1822;2413;2629;2655	-999	-999	-999	-999	145197	-25.41	-34.83	-30.12	31.03	17.84	24.44	1	65.04	1	0.1	51.45	151.87	700.04	1157.34
Rodentia	Muridae	Geoxus	valdivianus	Geoxus valdivianus	2	31.5	-999	-999	-999	-999	-999	-999	4	-999	-999	2	-999	-999	-999	3.4	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	-999	-999	-999	890;2008;2242;2655	-999	-999	-999	-999	182343	-36.04	-48.67	-42.36	-70.56	-74.12	-72.34	0	14.01	0	0.05	108.34	66.53	605.75	787.49
Rodentia	Muridae	Gerbillurus	paeba	Gerbillurus paeba	1	25.9	-999	93.75	16	-999	27.23	33.9	4	-999	26	2	0.01	0.01	-999	3.7	-999	-999	2.09	30.68	873	-999	63.09	-999	6	1	2	22.77	13.5	53	730;1297;1584;1822;2121;2262;2655;2754;2978	-999	-999	-999	-999	2281939	-14.94	-34.83	-24.89	33.78	11.71	22.75	0	8.06	0	0.09	31.08	190.68	444.46	1303.31
Rodentia	Muridae	Gerbillurus	setzeri	Gerbillurus setzeri	-999	38.3	-999	105.89	-999	-999	32.73	46.1	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	2.3	-999	-999	-999	-999	-999	-999	-999	2	25.19	-999	-999	776;1822;2655;2978	-999	-999	-999	-999	112927	-15.86	-28.45	-22.16	16.36	11.71	14.03	0	1.08	0	0.02	2.92	140.59	191.12	1049.21
Insectivora	Talpidae	Galemys	pyrenaicus	Galemys pyrenaicus	2	59.2	-999	125	-999	-999	-999	-999	2	-999	29.99	3	1.56E-03	1.33E-03	-999	3.56	2	60	-999	30.99	4.19	1.5	323.18	1	-999	1	3	-999	-999	-999	511;543;560;562;899;1129;1297;1848;2131;2212;2346;2655;2735;2736;2737;2738;2739;2740;2786	-999	-999	2.27	-999	171301	43.77	40.12	41.94	3.09	-8.96	-2.93	5	97.04	8	-0.01	65.84	107.11	550.34	805.09
Rodentia	Muridae	Galenomys	garleppi	Galenomys garleppi	-999	59.3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	141711	-14.92	-20.37	-17.64	-67.5	-71.37	-69.44	0	17.71	0	0.03	54.88	31.83	511.76	1172.91
Carnivora	Herpestidae	Galerella	flavescens	Galerella flavescens	-999	750	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	279749	-13.16	-22.25	-17.71	16.78	11.71	14.25	0	4.05	0	0.06	36.5	181.27	538.46	1300
Carnivora	Herpestidae	Galerella	pulverulenta	Galerella pulverulenta	3	791	-999	351.39	-999	-999	-999	-999	2	-999	-999	1	3.82	3.4	-999	2.25	-999	104.5	20.2	-999	10	-999	-999	-999	-999	1	3	-999	-999	-999	1113;1297;1573;2655	-999	-999	-999	-999	634571	-25.49	-34.83	-30.16	29.87	16.48	23.18	0	24.97	0	0.09	28.26	158.01	422.46	1085.81
Carnivora	Herpestidae	Galerella	sanguinea	Galerella sanguinea	3	517	-999	330.9	20	-999	372.6	490	6	-999	62.73	1	0.66	0.61	182.5	2.49	-999	72	-999	-999	-999	-999	463.75	-999	-999	1	2	54.08	-999	-999	367;1113;2655	-999	1.59	-999	-999	16359165	18.8	-32.93	-7.06	51.41	-17.53	16.93	0	33.41	1	0.13	84.96	233.31	879.25	1534.09
Carnivora	Herpestidae	Galerella	swalius	Galerella swalius	-999	750	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	1113;2655	-999	-999	-999	-999	182500	-20.12	-28.76	-24.44	19.9	13.84	16.87	0	0.84	0	0.03	11.08	166.56	209.99	1128.26
Carnivora	Mustelidae	Galictis	cuja	Galictis cuja	2	1000	-999	425.72	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	87	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	890;1113;2151;2655	-999	-999	-999	-999	4564918	-14.23	-43.79	-29.01	-41.94	-74.35	-58.14	0	34.44	0	0.07	76.07	152.93	811.92	1122.34
Carnivora	Mustelidae	Galictis	vittata	Galictis vittata	2	2790	-999	514.26	-999	-999	-999	-999	1	-999	-999	1	3.24	2.8	-999	2	-999	126	-999	-999	2.16	-999	-999	-999	-999	1	3	-999	-999	-999	543;730;890;1113;1573;2151;2655	-999	-999	-999	-999	10078449	23.11	-16.1	3.5	-34.79	-98.67	-66.73	0	18.86	0	0.12	159.64	247.98	1331.26	1576.89
Carnivora	Herpestidae	Galidia	elegans	Galidia elegans	2	819	-999	352.08	4.5	-999	-999	-999	6	364.99	76.16	4	0.17	0.16	365	1	1	158.4	48.7	-999	15.9	1.5	730	1.75	2	2	2	55.72	511	-999	463;543;730;855;1048;1113;1297;1740;2151;2263;2333;2527;2655	-999	-999	-999	-999	120561	-12.33	-25.2	-18.76	50.47	43.92	47.19	2	28.71	3	0.17	154.88	212	1249.86	1591.43
Carnivora	Herpestidae	Galidictis	fasciata	Galidictis fasciata	2	550	-999	319.23	-999	-999	-999	-999	2	-999	-999	1	-999	-999	365	1	1	-999	-999	-999	-999	2	-999	-999	-999	1	3	-999	-999	-999	1048;1113;1297;2151;2333;2655	-999	-999	-999	-999	87238	-14	-25.2	-19.6	50.47	46.53	48.5	5	33.5	8	0.19	178.59	197.78	1343.86	1610.03
Carnivora	Herpestidae	Galidictis	grandidieri	Galidictis grandidieri	2	1400	-999	359.99	-999	-999	-999	-999	2	-999	-999	1	-999	-999	365	1	1	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	1015;1048;1113;2655	-999	-999	-999	-999	4044	-23.82	-24.76	-24.29	44.25	43.66	43.96	9	13	9	0.18	43.21	241.82	653.32	1921.68
Artiodactyla	Bovidae	Gazella	arabica	Gazella arabica	-999	12000	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	135.96	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1525;2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Artiodactyla	Bovidae	Gazella	bennettii	Gazella bennettii	-999	18900	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	1733312	34.26	15.43	24.85	84.07	64.49	74.28	4	203.1	13	0.11	57.22	248.26	529.23	1405.69
Artiodactyla	Bovidae	Gazella	bilkis	Gazella bilkis	-999	48500	-999	999.99	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	1.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	899;2655	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Artiodactyla	Bovidae	Gazella	cuvieri	Gazella cuvieri	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	166.13	-999	-999	-999	-999	1.45	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1297	-999	-999	-999	-999	1047003	37.09	23.78	30.43	10.11	-15.82	-2.85	0	50.98	0	0.16	19.8	177.16	266.43	1174.07
Artiodactyla	Bovidae	Gazella	dama	Gazella dama	3	70400	-999	1462.78	-999	-999	-999	-999	1	-999	194.93	1	-999	-999	182.5	1	-999	207.96	-999	-999	0.18	12.5	91.98	1	-999	1	1	-999	-999	-999	869;899;1297;1525;1848;2655;2693	-999	1.59	-999	-999	1593779	28.23	12.21	20.22	33.87	-9.02	12.42	0	5.49	0	0.05	14.97	271.89	263.81	1507.48
Artiodactyla	Bovidae	Gazella	dorcas	Gazella dorcas	2	15500	-999	966.83	-999	836.45	-999	-999	6	-999	171.99	1	15.8	-999	337.85	1	-999	209.04	1570	499.99	2.24	-999	525.26	6.75	-999	1	2	61.35	4010	-999	511;543;869;1208;1297;1525;1554;1763;1848;2655;2693;3111	-999	1.16	-999	-999	10374954	37.34	9.86	23.6	49.71	-17.1	16.3	0	18.55	0	0.09	8.05	239.42	132.39	1299.98
Artiodactyla	Bovidae	Gazella	gazella	Gazella gazella	2	21200	-999	1014.39	0	547.5	-999	-999	3	178.71	180	1	1.46	1.26	228.12	1	-999	219	2130	-999	0.4	-999	408.01	7.2	-999	1	1	87.32	-999	-999	511;543;856;1065;1208;1297;1525;1554;1573;1848;1985;2655	-999	1.42	-999	-999	1151479	34.39	12.59	23.49	59.83	34.37	47.1	0	48.74	0	0.19	11.17	226.59	180.3	1399.5
Artiodactyla	Bovidae	Gazella	granti	Gazella granti	2	55000	-999	1529.99	-999	-999	-999	-999	2	-999	191.21	1	-999	-999	-999	1	-999	152.04	5220	-999	3.82	40	225.34	-999	-999	1	1	-999	-999	-999	730;869;917;1052;1297;1525;1848;2655;2693;2986	-999	-999	-999	-999	963156	8.32	-7.75	0.28	42.35	33.54	37.94	1	40.52	1	0.12	58.07	231.78	853.79	1545.15
Artiodactyla	Bovidae	Gazella	leptoceros	Gazella leptoceros	-999	24300	-999	1032.67	-999	319.37	-999	-999	2	-999	167.29	1	-999	-999	-999	1	-999	168	4630	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	511;543;899;1297;1525;1848;2655;2693	-999	-999	-999	-999	2188576	34.3	15.34	24.82	30.94	-8.69	11.12	0	6.52	0	0.15	3.93	244.58	94.23	1253.26
Artiodactyla	Bovidae	Gazella	rufifrons	Gazella rufifrons	-999	27000	-999	885	-999	-999	-999	-999	-999	-999	174.73	1	-999	-999	-999	1	-999	162	-999	-999	1.52	-999	-999	-999	-999	1	-999	-999	-999	-999	511;869;1297;1525;1848;2655;2693	-999	-999	-999	-999	3084372	18.9	8.7	13.8	39	-17.53	10.73	0	32.64	1	0.1	47.7	271.83	545.87	1624.71
Rodentia	Myoxidae	Graphiurus	rupicola	Graphiurus rupicola	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	164009	-17.74	-28.33	-23.03	18.46	13.22	15.84	0	1.92	0	0.07	16.6	167.06	282.37	1212.59
Rodentia	Myoxidae	Graphiurus	surdus	Graphiurus surdus	1	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	2	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	7	2	2	-999	-999	-999	2151	-999	-999	-999	-999	52631	3.99	1.29	2.64	12.18	9.49	10.83	3	26.31	4	0.07	176.22	235.71	1359.6	1534.04
Carnivora	Mustelidae	Gulo	gulo	Gulo gulo	1	12800	-999	774.32	27.94	-999	4906.8	11600	1	638.99	161.73	1	344	306	821.25	2.59	0.5	216	86	157.3	7.92E-03	1	657.48	-999	-999	1	3	83.64	-999	-999	367;543;1015;1113;1297;1573;2655;2986	-999	-999	-999	-999	24495952	83.11	38.24	60.67	180	-168.12	5.93	0	3.75	0	-0.02	32.21	-72.05	259.17	291.78
Diprotodontia	Petauridae	Gymnobelideus	leadbeateri	Gymnobelideus leadbeateri	1	137	-999	-999	-999	365	102.92	166	2	304.16	18.43	1	0.01	-999	183	1.5	2	132	-999	-999	258	8	496.28	-999	4	2	2	119.99	37.8	-999	543;899;955;1297;1412;1466;1760;1789;1822;1848;2484;2644;2655;2880	-999	-999	-999	-999	8328	-37.01	-37.97	-37.49	146.1	144.97	145.54	2	150.14	2	0.02	57.49	116.74	572.47	890.19
Rodentia	Muridae	Gymnuromys	roberti	Gymnuromys roberti	-999	97.5	-999	142.5	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	1.94	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1048;1297;2152;2655	-999	-999	-999	-999	29664	-18.18	-23.1	-20.64	48.98	46.78	47.88	8	45.73	13	0.18	178.18	188.09	1311.25	1504.33
Rodentia	Muridae	Habromys	chinanteco	Habromys chinanteco	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	360	18.06	17.79	17.92	-96.07	-96.22	-96.15	32	56.46	32	0.03	123.99	251.45	1033.48	1498.12
Rodentia	Muridae	Habromys	lepturus	Habromys lepturus	-999	85	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.9	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1297;2655	-999	-999	-999	-999	9855	18.02	16.72	17.37	-95.58	-96.74	-96.16	12	48.76	12	0.02	109.55	198.12	1049.1	1568.21
Rodentia	Muridae	Habromys	lophurus	Habromys lophurus	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	42238	16.84	13.94	15.39	-88.84	-92.94	-90.89	24	166.49	27	0.1	105.26	205.27	1307.9	1678.68
