"season","season_week","year_week","week_start_date","weekID","monthID","year","denv1_cases","denv2_cases","denv3_cases","denv4_cases","other_positive_cases","additional_cases","total_cases","NDVI.18.45.66.14.","NDVI.18.50..66.14.","satprecip","tmin","tmax","prec","dtr","tavg","nino12","nino34","soi","pop","adjpop"
"2002/2003",46,11,"3/12/2003",200311,200303,2003,0,0,1,0,7,0,8,0.1365286,0.0481,0,297.4,301.1,1.8,2.485714286,299.0857143,25.97,29.03,-0.5,2403420,2403796.154
"2002/2003",47,12,"3/19/2003",200312,200303,2003,0,0,5,0,2,0,7,0.1822714,0.01422,0,296.3,301.9,7.3,3.957142857,299.05,25.97,29.03,-0.5,2403420,2403833.769
"2002/2003",48,13,"3/26/2003",200313,200303,2003,0,1,2,0,7,2,12,0.1867714,-0.091575,0,296.8,301.4,10.3,2.871428571,298.8214286,25.97,29.03,-0.5,2403420,2403871.385
"2002/2003",49,14,"4/2/2003",200314,200304,2003,0,0,0,0,3,0,3,0.1214286,-0.05085,38.52,296.1,301.1,45.84,2.885714286,298.4428571,24.44,28.96,-0.2,2403420,2403909
"2002/2003",50,15,"4/9/2003",200315,200304,2003,0,0,0,0,2,0,2,0.1395429,0.09896667,5.96,296.8,301.3,21.3,2.814285714,298.8214286,24.44,28.96,-0.2,2403420,2403946.615
"2002/2003",51,16,"4/16/2003",200316,200304,2003,1,2,1,0,3,0,7,0.09557143,-0.0029,389.6,296.3,301.4,115.2,2.6,298.2857143,24.44,28.96,-0.2,2403420,2403984.231
"2002/2003",52,17,"4/23/2003",200317,200304,2003,0,1,2,0,2,0,5,0.1594714,-0.1252,26.56,297,302.3,8.9,3.342857143,299.8,24.44,28.96,-0.2,2403420,2404021.846
"2003/2004",1,18,"4/30/2003",200318,200304,2003,0,0,1,0,4,0,5,0.2120714,0.0355,16.65,298.3,302,4,2.871428571,300.0785714,24.44,28.96,-0.2,2403420,2404059.462
"2003/2004",2,19,"5/7/2003",200319,200305,2003,0,0,2,0,5,0,7,0.2382143,0.072125,10.86,297.7,301.5,5.5,2.742857143,299.7857143,22.49,28.92,-0.5,2403420,2404097.077
"2003/2004",3,20,"5/14/2003",200320,200305,2003,0,0,3,0,4,0,7,0.1725429,-0.0432,112.52,298,301.5,17.16,2.242857143,299.6357143,22.49,28.92,-0.5,2403420,2404134.692
"2003/2004",4,21,"5/21/2003",200321,200305,2003,0,0,2,0,5,0,7,0.1243571,0.0041,64.8,297,301.8,24.6,2.457142857,299.8428571,22.49,28.92,-0.5,2403420,2404172.308
"2003/2004",5,22,"5/28/2003",200322,200305,2003,0,0,4,0,3,0,7,0.1780571,-0.007566667,5.36,298.1,302.4,8.1,2.771428571,300.1857143,22.49,28.92,-0.5,2403420,2404209.923
"2003/2004",6,23,"6/4/2003",200323,200306,2003,0,0,3,0,6,1,10,0.175,0.06276667,19.42,297.8,301.6,14.2,2.628571429,299.9571429,21.58,29.09,-1,2403420,2404247.538
"2003/2004",7,24,"6/11/2003",200324,200306,2003,0,0,9,0,3,1,13,0.09871429,0.055875,41.81,297.9,301.6,22.41,2.471428571,299.9642857,21.58,29.09,-1,2403420,2404285.154
"2003/2004",8,25,"6/18/2003",200325,200306,2003,0,1,4,0,5,0,10,0.1369857,0.0484,13.2,298.5,301.9,19,2.557142857,300.1785714,21.58,29.09,-1,2403420,2404322.769
"2003/2004",9,26,"6/25/2003",200326,200306,2003,0,2,2,0,10,0,14,0.1597286,-0.05245,6.84,298.4,302,10.3,2.285714286,300.4285714,21.58,29.09,-1,2403420,2404360.385
"2003/2004",10,27,"7/2/2003",200327,200307,2003,0,0,2,0,9,0,11,0.2085571,0.02575,14.75,298.1,301.8,45.34,2.457142857,299.9857143,20.75,29.11,0.5,2403420,2404398
"2003/2004",11,28,"7/9/2003",200328,200307,2003,0,0,0,0,18,2,20,0.175,0.296,51.81,298.4,301.7,16,2.014285714,300.3785714,20.75,29.11,0.5,2403420,2404435.615
"2003/2004",12,29,"7/16/2003",200329,200307,2003,0,0,0,0,22,3,25,0.1869,-0.1126667,14.98,298.2,302.6,32.7,2.757142857,300.4071429,20.75,29.11,0.5,2403420,2404473.231
"2003/2004",13,30,"7/23/2003",200330,200307,2003,0,0,2,0,15,0,17,0.1561714,0.0661,28.47,299,301.9,26.3,1.942857143,300.4714286,20.75,29.11,0.5,2403420,2404510.846
"2003/2004",14,31,"7/30/2003",200331,200307,2003,0,0,3,0,13,2,18,0.192,-0.03565,26.47,298.8,302.1,22.1,2.285714286,300.5571429,20.75,29.11,0.5,2403420,2404548.462
"2003/2004",15,32,"8/6/2003",200332,200308,2003,0,1,9,0,15,0,25,0.2106714,0.03633333,11.37,298.8,302.7,29.4,2.742857143,300.6,20.14,29.05,0.2,2403420,2404586.077
"2003/2004",16,33,"8/13/2003",200333,200308,2003,0,2,5,0,13,1,21,0.2039857,0.0317,42.46,298.9,302.8,32.4,2.685714286,300.8571429,20.14,29.05,0.2,2403420,2404623.692
"2003/2004",17,34,"8/20/2003",200334,200308,2003,0,0,9,0,20,2,31,0.1578143,0.0519,150.12,298.7,302.4,51.06,2.5,300.6785714,20.14,29.05,0.2,2403420,2404661.308
"2003/2004",18,35,"8/27/2003",200335,200308,2003,0,2,7,0,22,1,32,0.1603571,0.1,38.44,298.7,302.7,65.6,2.2,300.7714286,20.14,29.05,0.2,2403420,2404698.923
"2003/2004",19,36,"9/3/2003",200336,200309,2003,0,1,3,0,21,1,26,0.2409286,0.049354443380799,15.76,299,303.7,9.3,3.171428571,301.3,20,29.02,-0.2,2403420,2404736.538
"2003/2004",20,37,"9/10/2003",200337,200309,2003,0,2,5,0,25,3,35,0.2419286,-0.01352,43.19,298.8,304.3,14,3.485714286,301.4142857,20,29.02,-0.2,2403420,2404774.154
"2003/2004",21,38,"9/17/2003",200338,200309,2003,0,0,5,0,19,4,28,0.2247429,0.086425,105.25,298.7,303.1,27.59,2.728571429,300.8357143,20,29.02,-0.2,2403420,2404811.769
"2003/2004",22,39,"9/24/2003",200339,200309,2003,0,2,10,0,24,1,37,0.2119143,0.09725,66.38,299.5,303.5,10,2.685714286,301.3428571,20,29.02,-0.2,2403420,2404849.385
"2003/2004",23,40,"10/1/2003",200340,200310,2003,0,1,10,0,29,1,41,0.2088143,0.0151,0.61,299.2,303.2,5.3,2.985714286,301.2214286,20.99,29.22,0,2403420,2404887
"2003/2004",24,41,"10/8/2003",200341,200310,2003,0,0,6,0,26,2,34,0.1103714,0.03275,119.15,298.3,302.9,98.6,2.628571429,300.7285714,20.99,29.22,0,2403420,2404924.615
"2003/2004",25,42,"10/15/2003",200342,200310,2003,0,0,9,0,19,2,30,0.2677286,0.0371,39.54,299,302.9,12.6,2.642857143,301.2071429,20.99,29.22,0,2403420,2404962.231
"2003/2004",26,43,"10/22/2003",200343,200310,2003,0,0,10,0,27,2,39,0.1281714,0.0553,98.22,298.6,303.4,16.18,2.914285714,300.9714286,20.99,29.22,0,2403420,2404999.846
"2003/2004",27,44,"10/29/2003",200344,200310,2003,0,4,9,0,24,2,39,0.08811429,0.00035,60.9,297.5,302.7,49.2,3.171428571,300.2571429,20.99,29.22,0,2403420,2405037.462
"2003/2004",28,45,"11/5/2003",200345,200311,2003,0,1,4,0,27,7,39,0.1248,0.1635,155.73,297.8,301.7,118.2,2.314285714,299.8428571,21.92,29.31,-0.5,2403420,2405075.077
"2003/2004",29,46,"11/12/2003",200346,200311,2003,0,0,2,0,28,4,34,0.07488571,0.055375,332.95,297.7,300.8,143.24,1.957142857,299.2785714,21.92,29.31,-0.5,2403420,2405112.692
"2003/2004",30,47,"11/19/2003",200347,200311,2003,0,0,3,0,19,8,30,0.1350143,0.015,13.19,297.2,301,37.2,2.371428571,298.7142857,21.92,29.31,-0.5,2403420,2405150.308
"2003/2004",31,48,"11/26/2003",200348,200311,2003,0,0,2,0,23,12,37,0.2084571,-0.037775,0,298.2,300.7,8.56,1.942857143,299.4,21.92,29.31,-0.5,2403420,2405187.923
"2003/2004",32,49,"12/3/2003",200349,200312,2003,0,1,6,0,17,5,29,0.1174857,0.0534,182.81,296.9,301.5,54.5,2.085714286,298.9285714,22.99,29.02,1.8,2403420,2405225.538
"2003/2004",33,50,"12/10/2003",200350,200312,2003,0,2,4,0,15,5,26,0.1077714,-0.1538,0,297,300.5,8.58,2.157142857,298.8642857,22.99,29.02,1.8,2403420,2405263.154
"2003/2004",34,51,"12/17/2003",200351,200312,2003,0,2,1,0,7,5,15,0.1977429,-0.0526,1.96,297.2,300.8,8.94,2.742857143,299.1428571,22.99,29.02,1.8,2403420,2405300.769
"2003/2004",35,52,"12/24/2003",200352,200312,2003,0,2,6,0,8,6,22,0.1479444,-0.0398,0,295.8,299.6,21.4,1.671428571,297.7785714,22.99,29.02,1.8,2403420,2405338.385
"2003/2004",36,1,"1/1/2004",200401,200401,2004,0,3,2,0,8,2,15,0.1765429,-0.1237,36.07,296.4,299.4,32.7,1.985714286,297.7642857,24.6,28.83,-2.2,2405376,2405376
"2003/2004",37,2,"1/8/2004",200402,200401,2004,0,1,5,0,10,4,20,0.2224429,0.0172,0,296.7,299.5,6.4,2.314285714,298.0285714,24.6,28.83,-2.2,2405376,2405340.731
"2003/2004",38,3,"1/15/2004",200403,200401,2004,0,1,4,0,6,3,14,0.2899,0.0026,0,295.7,300.2,1.7,3.228571429,298.0142857,24.6,28.83,-2.2,2405376,2405305.462
"2003/2004",39,4,"1/22/2004",200404,200401,2004,0,2,2,0,6,0,10,0.01025,-0.178625,0,295.9,300.4,1.6,2.357142857,297.7071429,24.6,28.83,-2.2,2405376,2405270.192
"2003/2004",40,5,"1/29/2004",200405,200401,2004,0,0,6,0,14,1,21,0.2804143,-0.108,0,295.6,300.8,3.54,2.642857143,298.3642857,24.6,28.83,-2.2,2405376,2405234.923
"2003/2004",41,6,"2/5/2004",200406,200402,2004,0,1,3,0,5,5,14,0.2169857,-0.0489,0,297.2,299.8,3.5,2.071428571,298.4642857,25.81,28.59,2,2405376,2405199.654
"2003/2004",42,7,"2/12/2004",200407,200402,2004,0,0,4,0,8,2,14,0.1925571,0.0231,0,296.7,300.1,5.92,2.571428571,298.5571429,25.81,28.59,2,2405376,2405164.385
"2003/2004",43,8,"2/19/2004",200408,200402,2004,0,0,4,0,4,1,9,0.1494,-0.0768,0,295.8,300.6,15.5,2.614285714,297.8642857,25.81,28.59,2,2405376,2405129.115
"2003/2004",44,9,"2/26/2004",200409,200402,2004,0,2,4,0,5,0,11,0.1584429,0.052025,0,296,301.2,19.07,2.457142857,297.8,25.81,28.59,2,2405376,2405093.846
"2003/2004",45,10,"3/4/2004",200410,200403,2004,0,1,1,0,3,0,5,0.2357714,0.0905,0,296,300.1,4.51,2.7,297.9928571,25.94,28.43,0.7,2405376,2405058.577
"2003/2004",46,11,"3/11/2004",200411,200403,2004,0,2,1,0,3,0,6,0.1538,0.02825,0,297,300.3,14.9,2.271428571,298.5357143,25.94,28.43,0.7,2405376,2405023.308
"2003/2004",47,12,"3/18/2004",200412,200403,2004,0,0,1,0,6,0,7,0.0116,0.0145329493581983,0,296.6,300.1,13.3,2.271428571,298.3357143,25.94,28.43,0.7,2405376,2404988.038
"2003/2004",48,13,"3/25/2004",200413,200403,2004,0,3,3,0,5,0,11,0.1322667,0.07343333,28.35,294.3,299.3,79.4,2.571428571,296.7571429,25.94,28.43,0.7,2405376,2404952.769
"2003/2004",49,14,"4/1/2004",200414,200404,2004,0,0,0,0,4,0,4,0.1583857,0.023175,3.47,296.3,300.9,8.5,3.242857143,298.5071429,25.32,28.75,-1.5,2405376,2404917.5
"2003/2004",50,15,"4/8/2004",200415,200404,2004,0,1,1,0,1,0,3,0.2740857,0.1412,2.28,296.6,301.1,2,2.914285714,298.9142857,25.32,28.75,-1.5,2405376,2404882.231
"2003/2004",51,16,"4/15/2004",200416,200404,2004,0,0,1,0,1,0,2,0.1820857,0.0162,88,297.2,301.4,16.8,2.785714286,299.05,25.32,28.75,-1.5,2405376,2404846.962
"2003/2004",52,17,"4/22/2004",200417,200404,2004,0,2,1,0,2,1,6,0.2720286,-0.04705,10.87,297.7,301.1,10.56,2.414285714,299.4071429,25.32,28.75,-1.5,2405376,2404811.692
"2004/2005",1,18,"4/29/2004",200418,200404,2004,0,3,2,0,4,1,10,0.1553833,-0.08976667,9.57,297.2,300.4,31.66,2.1,298.95,25.32,28.75,-1.5,2405376,2404776.423
"2004/2005",2,19,"5/6/2004",200419,200405,2004,0,1,0,0,5,1,7,0.1181333,0.0313932550135474,94.9,297.1,301.3,51.3,2.428571429,298.7,23.05,29.16,1.7,2405376,2404741.154
"2004/2005",3,20,"5/13/2004",200420,200405,2004,0,1,2,0,2,0,5,0.21006,0.118525,27.58,296.5,300,64.8,2,298.2571429,23.05,29.16,1.7,2405376,2404705.885
"2004/2005",4,21,"5/20/2004",200421,200405,2004,0,0,0,0,3,0,3,0.1297857,0.06016667,179.21,297.3,301.7,79.1,2.185714286,298.9642857,23.05,29.16,1.7,2405376,2404670.615
"2004/2005",5,22,"5/27/2004",200422,200405,2004,0,1,3,0,7,1,12,0.1588,-0.008066667,0,298.2,302.2,5.26,2.9,300.1214286,23.05,29.16,1.7,2405376,2404635.346
"2004/2005",6,23,"6/3/2004",200423,200406,2004,0,1,0,0,11,1,13,0.1132429,-0.02854,14.69,298,301.1,37.57,2.2,299.7428571,21.6,29.17,-1.4,2405376,2404600.077
"2004/2005",7,24,"6/10/2004",200424,200406,2004,0,0,1,0,9,0,10,0.1782429,-0.0441,21.02,297.8,302.5,10.5,3.685714286,300.2,21.6,29.17,-1.4,2405376,2404564.808
"2004/2005",8,25,"6/17/2004",200425,200406,2004,0,2,3,0,6,2,13,0.1337429,0.07494,35.07,299.1,302.5,26.1,2.5,300.8357143,21.6,29.17,-1.4,2405376,2404529.538
"2004/2005",9,26,"6/24/2004",200426,200406,2004,0,2,1,0,8,2,13,0.1702143,-0.00385,54.56,298.4,302.3,36.4,2.485714286,300.5571429,21.6,29.17,-1.4,2405376,2404494.269
"2004/2005",10,27,"7/1/2004",200427,200407,2004,0,0,3,0,5,0,8,0.1447429,0.0083,51.56,298.6,301.9,36.73,2.628571429,300.3142857,20.71,29.39,-0.8,2405376,2404459
"2004/2005",11,28,"7/8/2004",200428,200407,2004,0,1,1,0,17,2,21,0.1751143,-0.01173333,33.17,298.8,302.4,26.86,2.228571429,300.5142857,20.71,29.39,-0.8,2405376,2404423.731
"2004/2005",12,29,"7/15/2004",200429,200407,2004,0,2,1,0,15,0,18,0.1498429,-0.101,20.78,298.4,302.3,21.86,2.857142857,300.4285714,20.71,29.39,-0.8,2405376,2404388.462
"2004/2005",13,30,"7/22/2004",200430,200407,2004,0,0,0,0,8,0,8,0.1487429,0.08983333,56.91,298.4,302.1,34.6,2.614285714,300.3071429,20.71,29.39,-0.8,2405376,2404353.192
"2004/2005",14,31,"7/29/2004",200431,200407,2004,0,1,1,0,5,0,7,0.1573,-0.05443333,18.55,299.1,302.7,17,2.814285714,300.8928571,20.71,29.39,-0.8,2405376,2404317.923
"2004/2005",15,32,"8/5/2004",200432,200408,2004,0,5,1,0,14,0,20,0.1838143,0.0327,11.02,299.2,302.9,16.8,2.714285714,301.2,19.62,29.31,-0.5,2405376,2404282.654
"2004/2005",16,33,"8/12/2004",200433,200408,2004,0,1,1,0,12,0,14,0.1774143,0.1084,44.95,298.6,302.5,46.4,2.585714286,300.7785714,19.62,29.31,-0.5,2405376,2404247.385
"2004/2005",17,34,"8/19/2004",200434,200408,2004,0,4,2,0,8,0,14,0.1706,-0.021875,42.33,298.9,302.6,14.87,2.728571429,301.0071429,19.62,29.31,-0.5,2405376,2404212.115
"2004/2005",18,35,"8/26/2004",200435,200408,2004,0,3,2,0,2,0,7,0.1094286,0.0633,52.07,299,302.8,28,2.342857143,301.0142857,19.62,29.31,-0.5,2405376,2404176.846
"2004/2005",19,36,"9/2/2004",200436,200409,2004,0,3,1,0,8,2,14,0.1992,0.0498,44.47,299.3,302.6,28.5,2.257142857,300.9285714,20.07,29.6,-0.6,2405376,2404141.577
"2004/2005",20,37,"9/9/2004",200437,200409,2004,0,2,1,0,7,0,10,0.09598571,0.074925,229.36,297.7,303.3,183.1,2.428571429,300.8,20.07,29.6,-0.6,2405376,2404106.308
"2004/2005",21,38,"9/16/2004",200438,200409,2004,0,1,2,0,6,4,13,0.1394429,0.0406044013885862,48.97,298,303.2,86.52,3.242857143,300.4214286,20.07,29.6,-0.6,2405376,2404071.038
"2004/2005",22,39,"9/23/2004",200439,200409,2004,0,4,2,0,18,3,27,0.2332,-0.06745,33.13,298.9,303.6,12.4,3.242857143,301.1071429,20.07,29.6,-0.6,2405376,2404035.769
"2004/2005",23,40,"9/30/2004",200440,200409,2004,0,2,1,0,9,1,13,0.1786333,0.007625,54.26,298.9,302.5,41.5,2.485714286,300.6285714,20.07,29.6,-0.6,2405376,2404000.5
"2004/2005",24,41,"10/7/2004",200441,200410,2004,0,5,2,0,10,1,18,0.05836667,0.02526667,38.57,298.6,303.4,37.3,3.257142857,300.8,20.92,29.55,-0.1,2405376,2403965.231
"2004/2005",25,42,"10/14/2004",200442,200410,2004,0,2,3,0,10,1,16,0.2138714,0.09375,60,299.2,302.3,15.9,2.242857143,300.6928571,20.92,29.55,-0.1,2405376,2403929.962
"2004/2005",26,43,"10/21/2004",200443,200410,2004,0,4,1,0,8,3,16,0.0797,0.07463333,51.14,298.2,302.4,16.8,2.585714286,300.0642857,20.92,29.55,-0.1,2405376,2403894.692
"2004/2005",27,44,"10/28/2004",200444,200410,2004,0,4,3,0,13,0,20,0.1182286,0.088,101.08,298.3,301.5,46.6,2.242857143,299.7642857,20.92,29.55,-0.1,2405376,2403859.423
"2004/2005",28,45,"11/4/2004",200445,200411,2004,0,3,2,0,11,1,17,0.1911143,0.1288,116.25,296.9,302.1,49.6,2.4,299.7,21.96,29.57,-1.1,2405376,2403824.154
"2004/2005",29,46,"11/11/2004",200446,200411,2004,0,1,1,0,2,0,4,0.06477143,-0.00135,36.52,297.1,299.6,111.4,1.742857143,298.4571429,21.96,29.57,-1.1,2405376,2403788.885
"2004/2005",30,47,"11/18/2004",200447,200411,2004,0,3,0,0,11,1,15,0.1364714,-0.0064,0,297,300.1,18.71,2.042857143,298.5928571,21.96,29.57,-1.1,2405376,2403753.615
"2004/2005",31,48,"11/25/2004",200448,200411,2004,0,1,0,0,6,1,8,0.2427714,-0.0607,0,296.7,300.3,2.8,2.142857143,298.6714286,21.96,29.57,-1.1,2405376,2403718.346
"2004/2005",32,49,"12/2/2004",200449,200412,2004,0,1,0,0,5,0,6,0.2731429,-0.08855,0,296.1,300.2,13.7,2.142857143,298.5428571,22.94,29.4,-1.3,2405376,2403683.077
"2004/2005",33,50,"12/9/2004",200450,200412,2004,0,1,1,0,10,0,12,0.17965,-0.0262,149.78,296.9,300.8,48.32,2.4,298.9142857,22.94,29.4,-1.3,2405376,2403647.808
"2004/2005",34,51,"12/16/2004",200451,200412,2004,0,2,1,0,12,0,15,0.1342571,-0.0214,6.07,297.3,300.9,13,2.014285714,299.0071429,22.94,29.4,-1.3,2405376,2403612.538
"2004/2005",35,52,"12/23/2004",200452,200412,2004,0,3,1,0,7,0,11,0.14035,-0.06296667,0,296.6,299.6,5.48,2.171428571,298.2428571,22.94,29.4,-1.3,2405376,2403577.269
"2004/2005",36,1,"1/1/2005",200501,200501,2005,0,2,2,0,5,1,10,0.1004429,-0.04963333,0,296.1,298.9,23.9,2.071428571,297.5214286,24.47,29.21,0.6,2403542,2403542
"2004/2005",37,2,"1/8/2005",200502,200501,2005,0,5,0,0,8,2,15,0.1272429,-0.019275,14.67,296.3,299.1,93.3,1.571428571,297.4857143,24.47,29.21,0.6,2403542,2403376.192
"2004/2005",38,3,"1/15/2005",200503,200501,2005,0,2,2,0,12,1,17,0.2233571,-0.07645,0,294.8,299.4,43.51,2.357142857,296.9928571,24.47,29.21,0.6,2403542,2403210.385
"2004/2005",39,4,"1/22/2005",200504,200501,2005,0,3,1,0,2,1,7,0.1456429,0.0431,15.2,294.7,299,22,2.4,296.4428571,24.47,29.21,0.6,2403542,2403044.577
"2004/2005",40,5,"1/29/2005",200505,200501,2005,0,2,1,0,4,0,7,0.1781429,-0.0758,0,294.3,298.1,11.4,2.485714286,296.0857143,24.47,29.21,0.6,2403542,2402878.769
"2004/2005",41,6,"2/5/2005",200506,200502,2005,0,2,0,0,6,0,8,0.3102571,-0.03735,0,293.3,299.5,4.8,3.657142857,296.3142857,25.49,28.83,-5.2,2403542,2402712.962
"2004/2005",42,7,"2/12/2005",200507,200502,2005,0,3,1,0,5,0,9,0.1842857,0.093,0,294.7,298.1,12,2.385714286,296.6071429,25.49,28.83,-5.2,2403542,2402547.154
"2004/2005",43,8,"2/19/2005",200508,200502,2005,0,1,0,0,10,1,12,0.1969714,-0.04855,0,295.1,298.4,8.6,2,296.7428571,25.49,28.83,-5.2,2403542,2402381.346
"2004/2005",44,9,"2/26/2005",200509,200502,2005,0,2,0,0,9,1,12,0.1097667,-0.04113333,0,295.6,300.9,1.02,4.285714286,298.2428571,25.49,28.83,-5.2,2403542,2402215.538
"2004/2005",45,10,"3/5/2005",200510,200503,2005,0,1,0,0,4,0,5,0.2521571,0.0781,3.93,294.8,301.6,3.3,4.2,297.8142857,25.6,28.91,0.5,2403542,2402049.731
"2004/2005",46,11,"3/12/2005",200511,200503,2005,0,1,1,0,2,0,4,0.2441714,0.01095,0,295.8,301.3,0,4.028571429,298.3,25.6,28.91,0.5,2403542,2401883.923
"2004/2005",47,12,"3/19/2005",200512,200503,2005,0,1,0,0,8,2,11,0.2079714,-0.0753,0,295.6,301,0.4,3.3,299.1071429,25.6,28.91,0.5,2403542,2401718.115
"2004/2005",48,13,"3/26/2005",200513,200503,2005,0,1,0,0,3,0,4,0.1482286,-0.0987,8.16,297.3,301,6.7,2.842857143,299.1785714,25.6,28.91,0.5,2403542,2401552.308
"2004/2005",49,14,"4/2/2005",200514,200504,2005,0,1,0,0,3,1,5,0.1557833,-0.00048,5.28,296.8,301.5,13,3.071428571,299.3214286,24.9,28.96,-1,2403542,2401386.5
"2004/2005",50,15,"4/9/2005",200515,200504,2005,0,3,0,0,4,0,7,0.1210857,-0.1235,53.88,297.1,302.3,14.2,3.657142857,299.9285714,24.9,28.96,-1,2403542,2401220.692
"2004/2005",51,16,"4/16/2005",200516,200504,2005,0,0,0,0,1,0,1,0.1092167,0.005433333,154.8,296.4,302.7,35.4,3.6,299.3857143,24.9,28.96,-1,2403542,2401054.885
"2004/2005",52,17,"4/23/2005",200517,200504,2005,0,1,0,0,0,0,1,0.106,0.0344426300158228,102.02,296.4,301.9,72.1,3.5,299.5642857,24.9,28.96,-1,2403542,2400889.077
"2005/2006",1,18,"4/30/2005",200518,200504,2005,0,2,0,0,2,0,4,0.2113714,-0.2498,0,297.9,301.8,5.71,2.671428571,299.6357143,24.9,28.96,-1,2403542,2400723.269
"2005/2006",2,19,"5/7/2005",200519,200505,2005,0,0,0,0,1,1,2,0.09501667,0.082275,85.58,297.7,301.7,37.3,2.785714286,299.7214286,24.4,29.18,-1.3,2403542,2400557.462
"2005/2006",3,20,"5/14/2005",200520,200505,2005,0,3,0,0,2,1,6,0.04847143,0.0481,151.25,296.8,302.8,190.9,2.628571429,298.9571429,24.4,29.18,-1.3,2403542,2400391.654
"2005/2006",4,21,"5/21/2005",200521,200505,2005,0,0,0,0,3,0,3,0.08731429,0.06735,129.85,298.7,303.4,30.05,3.1,300.75,24.4,29.18,-1.3,2403542,2400225.846
"2005/2006",5,22,"5/28/2005",200522,200505,2005,0,1,0,0,3,0,4,0.1467571,-0.004475,16.26,299.4,303,10.14,2.714285714,301.2285714,24.4,29.18,-1.3,2403542,2400060.038
"2005/2006",6,23,"6/4/2005",200523,200506,2005,0,3,1,0,6,0,10,0.1763,0.09883333,54.72,298.3,302.4,7.4,2.7,300.4928571,22.47,29.18,0.7,2403542,2399894.231
"2005/2006",7,24,"6/11/2005",200524,200506,2005,0,3,0,0,9,0,12,0.1242143,0.1177,83.12,298.3,303.1,11.6,3.357142857,300.6071429,22.47,29.18,0.7,2403542,2399728.423
"2005/2006",8,25,"6/18/2005",200525,200506,2005,0,6,1,0,13,1,21,0.2099286,0.0634,14.34,299.4,304,13.4,2.885714286,301.5285714,22.47,29.18,0.7,2403542,2399562.615
"2005/2006",9,26,"6/25/2005",200526,200506,2005,0,8,0,0,15,3,26,0.09425714,0.07075,38.49,298.9,303.7,28.89,2.685714286,301.0857143,22.47,29.18,0.7,2403542,2399396.808
"2005/2006",10,27,"7/2/2005",200527,200507,2005,0,6,1,0,13,1,21,0.2381,0.246675,90.95,299.2,303.2,49,2.785714286,300.9357143,21.18,29.05,0.3,2403542,2399231
"2005/2006",11,28,"7/9/2005",200528,200507,2005,0,6,0,0,21,3,30,0.1370143,0.051625,50.2,298.7,302.5,37.78,2.571428571,300.6714286,21.18,29.05,0.3,2403542,2399065.192
"2005/2006",12,29,"7/16/2005",200529,200507,2005,0,5,0,0,37,3,45,0.2333429,-0.021,67.7,298.7,303.1,40.1,2.6,300.8428571,21.18,29.05,0.3,2403542,2398899.385
"2005/2006",13,30,"7/23/2005",200530,200507,2005,0,5,1,0,45,5,56,0.2153714,-0.00945,45.29,299.5,303,40.43,2.657142857,301.1571429,21.18,29.05,0.3,2403542,2398733.577
"2005/2006",14,31,"7/30/2005",200531,200507,2005,0,9,2,0,60,4,75,0.1212,-0.0267,52.56,299.2,303.5,25.1,3.3,301.2642857,21.18,29.05,0.3,2403542,2398567.769
"2005/2006",15,32,"8/6/2005",200532,200508,2005,0,20,1,0,58,4,83,0.1919286,0.02365,13.43,299.5,303.7,9.2,3.128571429,301.3928571,20.61,28.86,-0.6,2403542,2398401.962
"2005/2006",16,33,"8/13/2005",200533,200508,2005,0,12,2,0,60,8,82,0.09587143,0.069675,102.3,299.1,303.7,36.7,3.542857143,301.3,20.61,28.86,-0.6,2403542,2398236.154
"2005/2006",17,34,"8/20/2005",200534,200508,2005,0,13,3,0,93,17,126,0.1418714,0.051,75.13,299.3,303.4,31,2.928571429,301.2785714,20.61,28.86,-0.6,2403542,2398070.346
"2005/2006",18,35,"8/27/2005",200535,200508,2005,0,17,1,0,80,21,119,0.1085857,-0.0073,30.47,299.1,303.9,9,3.857142857,301.5714286,20.61,28.86,-0.6,2403542,2397904.538
"2005/2006",19,36,"9/3/2005",200536,200509,2005,0,20,7,0,92,18,137,0.2202333,-0.0271,35.65,298.6,304.3,6.9,4.157142857,301.8357143,19.71,28.84,0.6,2403542,2397738.731
"2005/2006",20,37,"9/10/2005",200537,200509,2005,0,30,3,0,88,10,131,0.1456286,0.0049,73.43,299.5,304.2,18.3,3.057142857,301.8142857,19.71,28.84,0.6,2403542,2397572.923
"2005/2006",21,38,"9/17/2005",200538,200509,2005,0,27,2,0,71,12,112,0.1780286,-0.05933333,30.89,298.8,303.7,31.2,3.728571429,301.3214286,19.71,28.84,0.6,2403542,2397407.115
"2005/2006",22,39,"9/24/2005",200539,200509,2005,0,14,6,0,54,8,82,0.1557333,-0.02986667,23.22,299.3,304,20.8,3.485714286,301.5142857,19.71,28.84,0.6,2403542,2397241.308
"2005/2006",23,40,"10/1/2005",200540,200510,2005,0,15,2,0,53,3,73,0.07724286,0.0394,111.38,298.7,303,38.9,2.585714286,300.6071429,19.72,28.89,2,2403542,2397075.5
"2005/2006",24,41,"10/8/2005",200541,200510,2005,0,7,2,0,33,1,43,0.04244286,0.02793333,206.08,297.9,303.1,53.2,2.5,300.0214286,19.72,28.89,2,2403542,2396909.692
"2005/2006",25,42,"10/15/2005",200542,200510,2005,0,9,2,0,44,0,55,0.2043429,0.0278,29.69,299.1,303.1,28.8,2.585714286,301.1071429,19.72,28.89,2,2403542,2396743.885
