title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-08-26,,2013-08-27,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-03,,2013-09-04,,29,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-03,,2013-09-04,,6,Bolleteries Soccer field,27.447151,-82.62052,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-03,,2013-09-04,,3,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-03,,2013-09-04,,4,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-03,,2013-09-04,,10,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-04,,2013-09-05,,8,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-05,,2013-09-06,,4,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-06,,2013-09-07,,6,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-09,,2013-09-10,,2,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-09,,2013-09-10,,2,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-09,,2013-09-10,,1,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-09,,2013-09-10,,19,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-09,,2013-09-10,,10,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-09,,2013-09-10,,1,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-09,,2013-09-10,,3,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,4,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,1,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,16,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,4,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,11,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,4,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-16,,2013-09-17,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-23,,2013-09-24,,9,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-23,,2013-09-24,,2,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-30,,2013-10-01,,2,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-30,,2013-10-01,,18,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-30,,2013-10-01,,14,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-09-30,,2013-10-01,,17,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-03,,2013-10-04,,7,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-07,,2013-10-08,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-07,,2013-10-08,,4,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-07,,2013-10-08,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-07,,2013-10-08,,4,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-14,,2013-10-15,,3,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-14,,2013-10-15,,2,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-14,,2013-10-15,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-16,,2013-10-17,,2,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-21,,2013-10-22,,1,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-21,,2013-10-22,,7,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-21,,2013-10-22,,2,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-21,,2013-10-22,,1,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-21,,2013-10-22,,2,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-21,,2013-10-22,,15,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-28,,2013-10-29,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-28,,2013-10-29,,1,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-28,,2013-10-29,,3,Bolleteries Soccer field,27.447151,-82.62052,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-28,,2013-10-29,,1,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-10-28,,2013-10-29,,2,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-11-04,,2013-11-05,,3,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-11-04,,2013-11-05,,15,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-11-04,,2013-11-05,,2,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-11-04,,2013-11-05,,13,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-11-06,,2013-11-07,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-11-12,,2013-11-13,,6,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2013-11-14,,2013-11-15,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-07,,2014-05-08,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-12,,2014-05-13,,2,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-12,,2014-05-13,,1,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-12,,2014-05-13,,32,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-12,,2014-05-13,,3,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-12,,2014-05-13,,15,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-12,,2014-05-13,,9,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-18,,2014-05-19,,12,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-19,,2014-05-20,,6,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-19,,2014-05-20,,43,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-19,,2014-05-20,,5,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-19,,2014-05-20,,5,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-19,,2014-05-20,,4,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-19,,2014-05-20,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-21,,2014-05-22,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-21,,2014-05-22,,1,Apple,27.41218,-82.28757,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-27,,2014-05-28,,4,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-27,,2014-05-28,,3,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-27,,2014-05-28,,13,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-27,,2014-05-28,,8,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-27,,2014-05-28,,4,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-27,,2014-05-28,,4,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-05-27,,2014-05-28,,1,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,2,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,19,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,6,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,2,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,9,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,1,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,3,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-02,,2014-06-03,,1,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,4,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,4,Palmetto shop,27.533281,-82.565712,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,34,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,22,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,3,St Stephens,27.499288,-82.600544,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,6,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,1,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,5,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-09,,2014-06-10,,3,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-16,,2014-06-17,,1,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-16,,2014-06-17,,3,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-16,,2014-06-17,,10,Fulwood,27.475085,-82.551283,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-16,,2014-06-17,,9,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-16,,2014-06-17,,2,Lloyd Park,27.489937,-82.533814,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-16,,2014-06-17,,11,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-17,,2014-06-18,,3,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-19,,2014-06-20,,5,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-19,,2014-06-20,,11,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-23,,2014-06-24,,6,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-23,,2014-06-24,,1,Highland Shores,27.516317,-82.537735,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-23,,2014-06-24,,34,Cortez Village,27.468452,-82.684313,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Aedes aegypti,Aedes aegypti,2014-06-23,,2014-06-24,,4,Manatee HS,27.48887,-82.59214,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
